"time","SH","EH","IH","RH","AV","SV","EV","IV","Inc","IncCS","R0","Vls","EIC"
108.5,270000,0,0,0,3787.25822103238,752.632373727971,0,0,0,0,0.000100686061875595,9.857243266685,11.7948644940116
108.5625,270000,0,0,0,3782.69424341625,753.494693757025,0,0,0,0,0.000101251156650564,9.86411692056428,11.7901705731193
108.625,270000,0,0,0,3778.21751992506,754.356638280227,0,0,0,0,0.000101845848556825,9.87157951950192,11.7857610424804
108.6875,270000,0,0,0,3773.7708936907,755.251332122999,0,0,0,0,0.000102496404348241,9.88130717370311,11.7812648858223
108.75,270000,0,0,0,3769.35888550979,756.157224170283,0,0,0,0,0.000103162050760773,9.89092897671851,11.7753371822691
108.8125,270000,0,0,0,3765.02394332406,757.054106692322,0,0,0,0,0.000103827709332805,9.90036892783911,11.7697686200721
108.875,270000,0,0,0,3760.72726496169,757.942337962705,0,0,0,0,0.000104486314613351,9.90966556765853,11.7645374399594
108.9375,270000,0,0,0,3756.45824598572,758.825223160583,0,0,0,0,0.000105132195225834,9.91873521171664,11.7596232009864
109,270000,0,0,0,3752.19678382683,759.718314775341,0,0,0,0,0.000105756452320085,9.92758225607474,11.7550067006628
109.0625,270000,0,0,0,3747.9607347093,760.597809504459,0,0,0,0,0.000106355282032194,9.93617396974282,11.750669899918
109.125,270000,0,0,0,3743.75997585304,761.448243635644,0,0,0,0,0.000106924404155273,9.94451636216074,11.7465958526134
109.1875,270000,0,0,0,3739.56995649173,762.288860224836,0,0,0,0,0.000107454964187904,9.95256849991463,11.7427686393249
109.25,270000,0,0,0,3735.3772589648,763.119372414013,0,0,0,0,0.000107944196144055,9.96030150902137,11.7391733051374
109.3125,270000,0,0,0,3731.15462705855,763.935848944809,0,0,0,0,0.000108384742266138,9.96772512038352,11.7361495871485
109.375,270000,0,0,0,3726.95012714147,764.715105147925,0,0,0,0,0.000108759168619995,9.97433905176593,11.7350130221684
109.4375,270000,0,0,0,3722.74623516767,765.447037042522,0,0,0,0,0.000109041742495456,9.97837952421923,11.7339453181704
109.5,270000,0,0,0,3718.49661915532,766.164696440924,0,0,0,0,0.000109272525825516,9.98222161522912,11.7329423030791
109.5625,270000,0,0,0,3714.24202970269,766.848503669425,0,0,0,0,0.000109446245116521,9.98583092574254,11.7323559064244
109.625,270000,0,0,0,3709.96098715122,767.502556560978,0,0,0,0,0.000109568041621824,9.98922155921499,11.733518928562
109.6875,270000,0,0,0,3705.67935564491,768.138935449907,0,0,0,0,0.00010965200887507,9.99194798382177,11.7346114867595
109.75,270000,0,0,0,3701.41853346134,768.728431464326,0,0,0,0,0.000109678319347839,9.99229957604633,11.7356378502108
109.8125,270000,0,0,0,3697.1683940099,769.308148936816,0,0,0,0,0.000109698154777393,9.99263946320096,11.7366020294522
109.875,270000,0,0,0,3692.93679879722,769.878464556884,0,0,0,0,0.000109721221540168,9.9930049792507,11.737507792034
109.9375,270000,0,0,0,3688.72978083424,770.43910018475,0,0,0,0,0.000109756420620959,9.99334834980537,11.7383586772423
110,270000,0,0,0,3684.55187731135,770.997592369196,0,0,0,0,0.000109818345506044,9.99413938018867,11.7391580099286
110.0625,270000,0,0,0,3680.39690797972,771.583582242166,0,0,0,0,0.000109944923352183,9.99713876686976,11.739908913502
110.125,270000,0,0,0,3676.29236113495,772.163815809016,0,0,0,0,0.000110108834013354,9.99996607187076,11.7402584733015
110.1875,270000,0,0,0,3672.2560697819,772.757849728761,0,0,0,0,0.000110320612945772,10.0026781614708,11.7388729635265
110.25,270000,0,0,0,3668.26873528255,773.369083630196,0,0,0,0,0.000110587985761141,10.0057353911496,11.7375713975343
110.3125,270000,0,0,0,3664.37112464694,774.011248180057,0,0,0,0,0.000110949687457126,10.010847103095,11.7359949034885
110.375,270000,0,0,0,3660.5611101689,774.670832815169,0,0,0,0,0.000111382349491096,10.0157054592388,11.7328099691554
110.4375,270000,0,0,0,3656.80537761362,775.366483073045,0,0,0,0,0.000111886651473696,10.0207930742448,11.7294662592787
110.5,270000,0,0,0,3653.16304951374,776.096973882157,0,0,0,0,0.000112514556299146,10.0278793207179,11.7246310287474
110.5625,270000,0,0,0,3649.62370613694,776.863260289822,0,0,0,0,0.000113229312101131,10.0350643710776,11.7197390363769
110.625,270000,0,0,0,3646.20051067714,777.664214313618,0,0,0,0,0.000114064904149033,10.044141755497,11.7134590933322
110.6875,270000,0,0,0,3642.8779729537,778.500746366995,0,0,0,0,0.000114967754521035,10.0532018930295,11.7072119289917
110.75,270000,0,0,0,3639.66128166524,779.37186230616,0,0,0,0,0.000115978120092809,10.0640716483716,11.6996685998086
110.8125,270000,0,0,0,3636.50780143431,780.275109246018,0,0,0,0,0.000117034773666669,10.0743873461984,11.6922365865881
110.875,270000,0,0,0,3633.46285803457,781.198559117138,0,0,0,0,0.000118150207671241,10.0846254024197,11.6835897917936
110.9375,270000,0,0,0,3630.50251681419,782.171834049426,0,0,0,0,0.00011935121652627,10.0966711282537,11.6751231440471
111,270000,0,0,0,3627.61779671048,783.158102276257,0,0,0,0,0.000120588296419076,10.1081019804387,11.6655139147095
111.0625,270000,0,0,0,3624.83253617317,784.160976014179,0,0,0,0,0.000121861330703901,10.1194402014665,11.6561451019815
111.125,270000,0,0,0,3622.11423891229,785.198472474428,0,0,0,0,0.000123212401076152,10.1325422834816,11.6456978004003
111.1875,270000,0,0,0,3619.47140996365,786.267678959752,0,0,0,0,0.000124576367704643,10.1449661130652,11.6355436335679
111.25,270000,0,0,0,3616.89410460949,787.353335423581,0,0,0,0,0.000125969059413554,10.1572524395738,11.6243679130103
111.3125,270000,0,0,0,3614.40591961705,788.470042836975,0,0,0,0,0.000127419879514487,10.1713164512047,11.6138692950443
111.375,270000,0,0,0,3611.9723584984,789.599539968434,0,0,0,0,0.000128868826473137,10.184654570069,11.6036688463409
111.4375,270000,0,0,0,3609.59739633657,790.742100227398,0,0,0,0,0.000130329239469147,10.1973489554148,11.5924589214364
111.5,270000,0,0,0,3607.30694122228,791.897299607644,0,0,0,0,0.000131791781128383,10.2098951312983,11.5819281714599
111.5625,270000,0,0,0,3605.08121452418,793.064942271283,0,0,0,0,0.000133295408574471,10.2242380250348,11.5720354472879
111.625,270000,0,0,0,3602.90160263928,794.245713082861,0,0,0,0,0.000134778992033291,10.2378772553124,11.5624060922287
111.6875,270000,0,0,0,3600.79233982672,795.435424864332,0,0,0,0,0.00013624693553685,10.2507970321356,11.5517418550174
111.75,270000,0,0,0,3598.72999919428,796.618876027814,0,0,0,0,0.000137681148701881,10.2630025920718,11.5417237311922
111.8125,270000,0,0,0,3596.69451619211,797.811300202489,0,0,0,0,0.000139072515858847,10.2745655468246,11.5323125747272
111.875,270000,0,0,0,3594.69687098804,798.993361252124,0,0,0,0,0.000140415870652282,10.2854379985766,11.5234716113338
111.9375,270000,0,0,0,3592.72993312587,800.165470111249,0,0,0,0,0.000141707257975654,10.2957001787342,11.5151662947646
112,270000,0,0,0,3590.78964315692,801.327294211912,0,0,0,0,0.000142942312542178,10.3053305439864,11.5073641718234
112.0625,270000,0,0,0,3588.86806518132,802.478564365807,0,0,0,0,0.000144113707999666,10.3143189186767,11.5000347555534
112.125,270000,0,0,0,3586.95803150064,803.619366534053,0,0,0,0,0.000145216376777573,10.3227042077088,11.4931494061089
112.1875,270000,0,0,0,3585.0554717048,804.749704097622,0,0,0,0,0.000146248225755605,10.3305129038927,11.4866812188445
112.25,270000,0,0,0,3583.1561681266,805.865541948929,0,0,0,0,0.000147204474322575,10.3377315261754,11.4806049191848
112.3125,270000,0,0,0,3581.26739427964,806.952049815209,0,0,0,0,0.00014808233771799,10.3443858124387,11.4748967638631
112.375,270000,0,0,0,3579.3625567211,808.023971526279,0,0,0,0,0.000148870757121074,10.3504716468561,11.4698704488118
112.4375,270000,0,0,0,3577.42810093183,809.062999678617,0,0,0,0,0.00014956074626974,10.3560518327561,11.4667669579618
112.5,270000,0,0,0,3575.48633364735,810.068619449863,0,0,0,0,0.000150150313664552,10.3605662459216,11.4638514980925
112.5625,270000,0,0,0,3573.51674594521,811.041196195653,0,0,0,0,0.000150594874322784,10.3622040792976,11.4611126769843
112.625,270000,0,0,0,3571.53450181916,811.981260859467,0,0,0,0,0.000150958249117003,10.3635884395619,11.4588777023991
112.6875,270000,0,0,0,3569.51775651264,812.889731079759,0,0,0,0,0.00015124588530975,10.3648308733531,11.4584056281267
112.75,270000,0,0,0,3567.49687799713,813.770588887539,0,0,0,0,0.000151472093568674,10.3659499663446,11.4579621553849
112.8125,270000,0,0,0,3565.45320658181,814.635529086013,0,0,0,0,0.000151642526483852,10.3665217824258,11.4575455512948
112.875,270000,0,0,0,3563.37938752125,815.45539241914,0,0,0,0,0.000151718229191238,10.3647595751881,11.4571541879672
112.9375,270000,0,0,0,3561.29382227391,816.263862247804,0,0,0,0,0.000151758590683672,10.3631818065945,11.4571263713158
113,270000,0,0,0,3559.21723160974,817.047080648909,0,0,0,0,0.000151765630402264,10.3618830143593,11.4587370035031
113.0625,270000,0,0,0,3557.13421830502,817.820434418153,0,0,0,0,0.000151755617180732,10.3609042418522,11.460250052432
113.125,270000,0,0,0,3555.06414699861,818.569704746707,0,0,0,0,0.00015173548067608,10.3602841530336,11.4616714303723
113.1875,270000,0,0,0,3552.9844915344,819.313890454416,0,0,0,0,0.0001517143329626,10.3600492297145,11.4630066913878
113.25,270000,0,0,0,3550.87303662675,820.053135332758,0,0,0,0,0.000151692598973759,10.3601964097739,11.4642610530386
113.3125,270000,0,0,0,3548.76962600486,820.784519736392,0,0,0,0,0.000151673964646605,10.3607990512894,11.4654394167686
113.375,270000,0,0,0,3546.69032441209,821.493567017214,0,0,0,0,0.000151666082428751,10.3618501284218,11.4665463870587
113.4375,270000,0,0,0,3544.61881762113,822.199697686562,0,0,0,0,0.000151672144935642,10.363429518078,11.467586289418
113.5,270000,0,0,0,3542.56048920555,822.903332878456,0,0,0,0,0.000151700027192935,10.3655543964733,11.4685631872866
113.5625,270000,0,0,0,3540.51527751755,823.604516245411,0,0,0,0,0.000151746835600109,10.3681927620476,11.469480897913
113.625,270000,0,0,0,3538.47607572866,824.303207186784,0,0,0,0,0.000151801923925762,10.3713044789887,11.4703430072706
113.6875,270000,0,0,0,3536.43888596014,824.998976972264,0,0,0,0,0.000151853377532305,10.3748032735333,11.4714946611586
113.75,270000,0,0,0,3534.40002658059,825.683980621443,0,0,0,0,0.000151877810598293,10.3781177905646,11.4742226563215
113.8125,270000,0,0,0,3532.36243447892,826.328418787121,0,0,0,0,0.000151833385046806,10.3793406496194,11.4767853706343
113.875,270000,0,0,0,3530.27926722509,826.965574944934,0,0,0,0,0.000151770160906112,10.3809374949954,11.4791928179562
113.9375,270000,0,0,0,3528.19330075849,827.576388135038,0,0,0,0,0.000151677668581467,10.3827891132087,11.4814544054373
114,270000,0,0,0,3526.09292964439,828.161037165719,0,0,0,0,0.000151546524351319,10.3848803827035,11.4839227059747
114.0625,270000,0,0,0,3523.94621318678,828.715766769354,0,0,0,0,0.000151353276518722,10.386689881897,11.4878970095415
114.125,270000,0,0,0,3521.77860193395,829.225113359881,0,0,0,0,0.000151062933797761,10.3862788699761,11.4916305222591
114.1875,270000,0,0,0,3519.5784571123,829.7078448762,0,0,0,0,0.000150723807759659,10.3861167098617,11.4954835440951
114.25,270000,0,0,0,3517.30748372285,830.159869225437,0,0,0,0,0.000150309641165554,10.385646834719,11.5007681876031
114.3125,270000,0,0,0,3514.96488591152,830.565951527515,0,0,0,0,0.000149785652883572,10.3829857878441,11.5060803545497
114.375,270000,0,0,0,3512.57591967813,830.940863144502,0,0,0,0,0.000149192765108517,10.3805442690534,11.5127453349598
114.4375,270000,0,0,0,3510.11721575703,831.2663568285,0,0,0,0,0.000148522437252341,10.3778200946686,11.5193562182824
114.5,270000,0,0,0,3507.56813499321,831.541864458479,0,0,0,0,0.000147731021659572,10.3729446095309,11.5272509099546
114.5625,270000,0,0,0,3504.94193930387,831.763810359632,0,0,0,0,0.000146860139910836,10.3678219924833,11.5350190274354
114.625,270000,0,0,0,3502.23232963852,831.91717641208,0,0,0,0,0.000145863753248389,10.3606084254242,11.5443643902403
114.6875,270000,0,0,0,3499.43345013435,832.017123999042,0,0,0,0,0.000144783973834223,10.3532363615188,11.5548475014301
114.75,270000,0,0,0,3496.54048429467,832.044868981156,0,0,0,0,0.000143581994063718,10.3434078796762,11.5650513219354
114.8125,270000,0,0,0,3493.54788592585,832.004434617603,0,0,0,0,0.000142260209980117,10.331749145737,11.576708744928
114.875,270000,0,0,0,3490.44653989482,831.910674352271,0,0,0,0,0.000140857140936011,10.320106648281,11.5893837940307
114.9375,270000,0,0,0,3487.20423991306,831.74497904666,0,0,0,0,0.000139339082160573,10.3062420280393,11.6016509299438
115,270000,0,0,0,3483.84755578558,831.503343500302,0,0,0,0,0.000137699226853883,10.2902314732,11.6152710091962
115.0625,270000,0,0,0,3480.35330339554,831.175686087385,0,0,0,0,0.000135952405810032,10.2727072723106,11.6301743978098
115.125,270000,0,0,0,3476.71145581967,830.791006450934,0,0,0,0,0.000134126312648942,10.2554025105676,11.6462957899455
115.1875,270000,0,0,0,3472.95647519027,830.316501381986,0,0,0,0,0.000132192680680527,10.2361485757233,11.6635739469682
115.25,270000,0,0,0,3469.03827366803,829.766985220053,0,0,0,0,0.000130155734034371,10.2150801654656,11.6819514523397
115.3125,270000,0,0,0,3464.96689247718,829.12435570471,0,0,0,0,0.000128019834908194,10.1922778123645,11.7013744813819
115.375,270000,0,0,0,3460.71331338124,828.388722181414,0,0,0,0,0.000125792085242376,10.1678271517817,11.721792585009
115.4375,270000,0,0,0,3456.30020551704,827.556795124495,0,0,0,0,0.000123470937445215,10.1414205768757,11.7431584865825
115.5,270000,0,0,0,3451.69974999772,826.613723749713,0,0,0,0,0.00012104214597179,10.1115325117877,11.7654278910959
115.5625,270000,0,0,0,3446.93629589148,825.578545009049,0,0,0,0,0.000118542174035525,10.0804280150089,11.7885593059399
115.625,270000,0,0,0,3441.98191976333,824.455833110373,0,0,0,0,0.000115985980600174,10.0482512775362,11.8125138725494
115.6875,270000,0,0,0,3436.83732082297,823.260470910315,0,0,0,0,0.000113388753105141,10.0151016795077,11.8372552082716
115.75,270000,0,0,0,3431.55039898124,821.971687682036,0,0,0,0,0.000110762050326231,9.98069594657024,11.8627492578371
115.8125,270000,0,0,0,3426.10072509119,820.578507319746,0,0,0,0,0.000108096109466773,9.94356954540321,11.888964153853
115.875,270000,0,0,0,3420.50590413199,819.115029518166,0,0,0,0,0.000105427410933393,9.90591699892903,11.9158700857701
115.9375,270000,0,0,0,3414.76049029284,817.567918587699,0,0,0,0,0.000102767380621163,9.86782743148176,11.9434391768135
116,270000,0,0,0,3408.87877220456,815.955206450638,0,0,0,0,0.000100120789181603,9.82931590671258,11.9716453683931
116.0625,270000,0,0,0,3402.8418535177,814.277800263083,0,0,0,0,9.74955500059455e-05,9.79047310062653,12.0004643115413
116.125,270000,0,0,0,3396.68131328792,812.536298241535,0,0,0,0,9.49002633212133e-05,9.75134969347512,12.0294695640568
116.1875,270000,0,0,0,3390.37732627716,810.731638951216,0,0,0,0,9.23456215652764e-05,9.71202629059634,12.0571211782843
116.25,270000,0,0,0,3383.9662835377,808.864361246972,0,0,0,0,8.98291087708742e-05,9.67253584214428,12.0854480451604
116.3125,270000,0,0,0,3377.45083403942,806.938549188482,0,0,0,0,8.73576568427824e-05,9.63290905356108,12.1140151514448
116.375,270000,0,0,0,3370.8217629367,804.968805756891,0,0,0,0,8.49385071137277e-05,9.59318309179793,12.1412602194972
116.4375,270000,0,0,0,3364.09865504139,802.945668922156,0,0,0,0,8.25707957210911e-05,9.55379039151073,12.1692346155546
116.5,270000,0,0,0,3357.27156997747,800.898224665251,0,0,0,0,8.02711167648132e-05,9.5161206319162,12.1974951771076
116.5625,270000,0,0,0,3350.35910408616,798.794482049042,0,0,0,0,7.80278672650875e-05,9.47831521413504,12.2244574226642
116.625,270000,0,0,0,3343.34557007946,796.648877967711,0,0,0,0,7.58336914885287e-05,9.44040149651377,12.2517796162301
116.6875,270000,0,0,0,3336.24158918607,794.447886922449,0,0,0,0,7.36871547115972e-05,9.40239655995735,12.2778629580203
116.75,270000,0,0,0,3329.02414971477,792.205459508026,0,0,0,0,7.15794335038888e-05,9.36428426802486,12.3047912274479
116.8125,270000,0,0,0,3321.68488838867,789.904736337315,0,0,0,0,6.95103910099155e-05,9.32609007301983,12.3321067774704
116.875,270000,0,0,0,3314.24572675672,787.546328781278,0,0,0,0,6.74780180408638e-05,9.28783766618654,12.3581891756902
116.9375,270000,0,0,0,3306.67249138877,785.134198501175,0,0,0,0,6.54766080911409e-05,9.24954085483765,12.3851474211121
117,270000,0,0,0,3298.94814023022,782.682150115305,0,0,0,0,6.35035591535734e-05,9.21118105839697,12.4129441014285
117.0625,270000,0,0,0,3291.08989554976,780.169794835876,0,0,0,0,6.15566198428298e-05,9.172436634996,12.4411142699265
117.125,270000,0,0,0,3283.09402239496,777.579704548212,0,0,0,0,5.96275065609424e-05,9.1320391544294,12.4680076456271
117.1875,270000,0,0,0,3274.94942101741,774.913785062208,0,0,0,0,5.77227470958248e-05,9.09144141559385,12.4957751438993
117.25,270000,0,0,0,3266.66128605906,772.175111669658,0,0,0,0,5.58345265698369e-05,9.04937814892286,12.5243799130577
117.3125,270000,0,0,0,3258.20018499831,769.378378663979,0,0,0,0,5.39704058047402e-05,9.00719782972619,12.5537874901253
117.375,270000,0,0,0,3249.56377237105,766.507046962167,0,0,0,0,5.21235177083884e-05,8.96373697205626,12.5839656581298
117.4375,270000,0,0,0,3240.74191591779,763.562234066451,0,0,0,0,5.03006459153926e-05,8.92029446862447,12.614884312078
117.5,270000,0,0,0,3231.74456844059,760.54055005318,0,0,0,0,4.84938880714075e-05,8.87538115001158,12.6465153330836
117.5625,270000,0,0,0,3222.5575820765,757.429232158124,0,0,0,0,4.67062063388556e-05,8.82911666871888,12.6788324701564
117.625,270000,0,0,0,3213.16757472306,754.246652198284,0,0,0,0,4.49417885411808e-05,8.78168661686429,12.7118112291873
117.6875,270000,0,0,0,3203.58191426208,750.990766956982,0,0,0,0,4.32031377751734e-05,8.7332478823406,12.7454287686952
117.75,270000,0,0,0,3193.81784268045,747.64897395169,0,0,0,0,4.14933586780201e-05,8.68388834258261,12.7796638019263
117.8125,270000,0,0,0,3183.85687998725,744.239558898462,0,0,0,0,3.98143913630589e-05,8.63376196571563,12.8144965049225
117.875,270000,0,0,0,3173.6835540894,740.760545937802,0,0,0,0,3.81689662005673e-05,8.58299648803245,12.8499084301959
117.9375,270000,0,0,0,3163.3377674309,737.199497351264,0,0,0,0,3.65585879903837e-05,8.5316539761494,12.8858824256734
118,270000,0,0,0,3152.7831148301,733.574579559729,0,0,0,0,3.49844398040359e-05,8.47986247554131,12.9224025585902
118.0625,270000,0,0,0,3142.0506775869,729.880583070676,0,0,0,0,3.34478656270719e-05,8.42746566261911,12.9594540440349
118.125,270000,0,0,0,3131.12860866419,726.09210156376,0,0,0,0,3.19479680940567e-05,8.3735310540361,12.9970231778647
118.1875,270000,0,0,0,3120.00434754427,722.243804357823,0,0,0,0,3.04884281841724e-05,8.3195042799312,13.0350972737257
118.25,270000,0,0,0,3108.68181693138,718.336836312253,0,0,0,0,2.90698604950568e-05,8.26544309168601,13.0736646039327
118.3125,270000,0,0,0,3097.16587393796,714.369369266946,0,0,0,0,2.76924984064819e-05,8.21117619347846,13.1127143439733
118.375,270000,0,0,0,3085.46380782727,710.326124917195,0,0,0,0,2.6355684141557e-05,8.15581055304072,13.1522365204186
118.4375,270000,0,0,0,3073.59277189894,706.212806408397,0,0,0,0,2.50611076750908e-05,8.1007137153139,13.1922219620351
118.5,270000,0,0,0,3061.53417293877,702.043379543795,0,0,0,0,2.38086037059253e-05,8.04566991754206,13.2326622539049
118.5625,270000,0,0,0,3049.27083238568,697.806015131774,0,0,0,0,2.25976818938804e-05,7.98981060710379,13.2735496943716
